Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,fifa_matched_club,fifa_player_match_long,fifa_player_match_score_long,fifa_player_match_short,fifa_player_match_score_short,Best_Match,Best_Match_Column,player_id,short_name,long_name,player_positions,age,height_cm,weight_kg,league_name,club_name,club_jersey_number,nationality_name,preferred_foot,player_face_url,pace
1847,Josh Onomah,ENG,MF,Fulham,Premier League,25,1997,2,0,15,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,270.0,0.0,15.0,15.0,100.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,55.0,0.0,15.0,20.0,20.0,0.0,55.0,5.0,0.0,0.0,5.0,100.0,25.0,190.0,120.0,5.0,0.0,0.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,100.0,Fulham,Josh Onomah,100,J. Onomah,82,Josh Onomah,long_name,222079.0,J. Onomah,Josh Onomah,"CM, CM",25.0,185.0,70.0,Premier League,Fulham,25.0,England,Right,https://cdn.sofifa.net/players/222/079/23_120.png,65.0
1849,Frank Onyeka,NGA,MF,Brentford,Premier League,25,1998,12,4,442,4.9,0,3.0,1.0,33.3,0.0,0.0,10.9,0.0,0.0,0.0,19.8,26.3,75.2,302.2,78.4,11.0,13.7,80.6,6.73,8.78,76.7,1.22,2.24,54.5,1.0,1.02,2.24,0.61,0.0,3.06,26.3,26.1,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,19.8,0.0,0.41,2.45,1.63,0.0,0.0,0.2,0.61,0.0,0.82,0.61,0.0,0.0,0.0,0.2,0.0,2.45,1.84,1.22,1.02,0.2,1.43,3.06,46.7,1.63,1.63,0.41,1.22,1.02,3.47,1.43,0.0,38.4,2.45,12.0,16.5,10.0,2.65,38.4,1.84,0.2,11.1,1.02,55.6,20.4,69.6,32.2,0.61,1.02,0.2,1.02,1.22,20.2,2.04,0.0,0.0,0.0,1.84,2.24,0.2,0.2,1.84,0.0,0.0,0.0,6.33,1.02,2.04,33.3,Brentford,Frank Ogochukwu Onyeka,86,F. Onyeka,82,Frank Ogochukwu Onyeka,long_name,239529.0,F. Onyeka,Frank Ogochukwu Onyeka,"CM, CM",24.0,183.0,70.0,Premier League,Brentford,15.0,Nigeria,Right,https://cdn.sofifa.net/players/239/529/23_120.png,81.0
1850,Loïs Openda,BEL,FW,Lens,Ligue 1,22,2000,22,16,1355,15.1,9,52.0,25.0,48.1,2.56,5.42,13.2,0.0,0.0,0.0,11.7,17.0,68.8,170.4,32.6,5.17,7.55,68.4,4.64,5.7,81.4,0.4,1.19,33.3,1.0,0.79,0.53,0.53,0.07,1.46,17.0,14.5,2.38,0.07,0.26,0.13,1.06,0.4,0.0,0.0,0.0,0.0,11.7,0.07,0.79,2.12,1.32,0.0,0.13,0.26,0.4,0.0,0.13,0.07,0.0,0.07,0.0,0.0,0.0,0.26,0.26,0.07,0.13,0.07,0.07,0.46,14.3,0.4,0.4,0.0,0.4,0.07,0.33,0.0,0.0,26.4,0.0,0.53,8.81,17.5,5.96,26.4,1.79,0.26,14.8,1.32,74.1,18.4,132.6,48.4,1.92,1.46,1.46,2.12,1.06,18.2,8.21,0.07,0.0,0.0,1.46,1.92,0.66,1.06,0.26,0.0,0.0,0.0,2.19,0.4,0.73,35.3,Lens,Ikoma Loïs Openda,90,L. Openda,85,Ikoma Loïs Openda,long_name,243580.0,L. Openda,Ikoma Loïs Openda,ST,22.0,175.0,78.0,Ligue 1,Lens,11.0,Belgium,Right,https://cdn.sofifa.net/players/243/580/23_120.png,93.0
1851,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,30,1992,19,19,1710,19.0,3,17.0,6.0,35.3,3.42,9.5,9.5,0.0,0.0,0.0,66.7,75.9,87.9,1354.2,485.5,17.9,19.6,91.4,40.3,43.1,93.6,8.16,11.6,70.1,0.0,0.16,4.05,0.0,0.0,4.16,75.9,73.5,2.26,2.16,0.0,0.47,0.11,0.11,0.0,0.0,0.0,0.0,66.7,0.11,0.53,0.79,0.58,0.0,0.0,0.16,0.05,0.0,0.11,0.05,0.0,0.0,0.0,0.05,0.0,1.79,1.32,1.05,0.74,0.0,0.89,1.47,60.7,0.58,1.21,0.79,0.42,1.58,3.37,4.47,0.0,87.9,10.8,44.7,40.9,2.84,1.74,87.9,0.42,0.21,50.0,0.16,37.5,58.3,262.2,132.3,0.47,0.53,0.05,0.32,0.26,62.0,0.21,0.05,0.0,0.0,0.68,0.95,0.16,0.11,1.32,0.0,0.0,0.0,5.89,3.42,2.16,61.3,RB Leipzig,Vilmos Tamás Orban,86,W. Orban,79,Vilmos Tamás Orban,long_name,204638.0,W. Orban,Vilmos Tamás Orban,CB,29.0,186.0,87.0,Bundesliga,RB Leipzig,4.0,Hungary,Right,https://cdn.sofifa.net/players/204/638/23_120.png,56.0
1852,Ivan Ordets,UKR,DF,Bochum,Bundesliga,30,1992,18,16,1396,15.5,0,5.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,27.2,36.3,74.9,550.8,182.5,7.16,9.74,73.5,16.6,19.5,84.8,2.97,5.81,51.1,0.0,0.19,0.9,0.13,0.0,1.87,36.3,35.0,1.23,0.45,0.06,0.32,0.0,0.52,0.0,0.0,0.0,0.0,27.2,0.06,0.06,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.84,1.16,0.32,0.06,0.9,1.23,73.7,0.32,0.84,0.39,0.45,1.74,3.29,4.39,0.0,47.2,6.52,26.6,18.0,2.65,1.61,47.2,0.0,0.0,0.0,0.0,0.0,17.4,56.0,20.3,0.0,0.19,0.0,0.39,0.06,21.0,0.52,0.19,0.0,0.0,1.23,0.58,0.06,0.0,0.84,0.0,0.0,0.0,5.42,4.39,2.45,64.2,VfL Bochum 1848,Ivan Ordets,100,I. Ordets,82,Ivan Ordets,long_name,224811.0,I. Ordets,Ivan Ordets,CB,29.0,195.0,88.0,Bundesliga,VfL Bochum 1848,20.0,Ukraine,Right,https://cdn.sofifa.net/players/224/811/23_120.png,60.0
1853,Divock Origi,BEL,FW,Milan,Serie A,27,1995,15,5,566,6.3,2,17.0,8.0,47.1,0.75,1.57,20.2,0.0,0.0,0.0,11.7,17.5,67.3,153.2,35.2,6.83,8.73,78.2,3.17,5.24,60.6,0.48,1.11,42.9,1.0,1.11,0.63,0.48,0.0,1.43,17.5,16.5,0.95,0.0,0.0,0.16,0.95,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.16,2.7,1.59,0.0,0.48,0.16,0.48,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.63,0.32,0.32,0.16,0.16,0.32,0.48,66.7,0.16,0.32,0.16,0.16,0.0,0.63,1.75,0.0,31.4,1.75,3.33,12.5,16.2,3.81,31.4,3.17,1.43,45.0,0.95,30.0,17.6,94.6,43.2,1.75,0.95,1.43,4.13,2.54,23.3,7.3,0.16,0.0,0.0,1.11,1.9,0.63,0.95,0.32,0.0,0.0,0.0,2.06,1.43,2.86,33.3,Milan,Divock Okoth Origi,86,D. Origi,86,Divock Okoth Origi,long_name,213135.0,D. Origi,Divock Okoth Origi,"ST, LW",27.0,189.0,88.0,Serie A,Milan,27.0,Belgium,Right,https://cdn.sofifa.net/players/213/135/23_120.png,79.0
1854,Aimar Oroz,ESP,MFFW,Osasuna,La Liga,21,2001,16,11,975,10.8,3,12.0,4.0,33.3,1.84,5.42,16.8,0.0,0.09,0.09,26.4,34.4,76.8,373.1,84.6,16.6,19.1,86.9,7.22,9.54,75.7,1.3,2.04,63.6,1.0,1.2,1.76,1.2,0.0,3.52,34.4,32.5,1.57,0.46,0.09,0.19,0.37,0.0,0.0,0.0,0.0,0.0,26.4,0.28,1.2,3.43,2.59,0.0,0.0,0.28,0.37,0.19,0.37,0.37,0.0,0.0,0.0,0.0,0.0,1.2,0.56,0.37,0.37,0.46,0.19,0.74,25.0,0.56,0.93,0.0,0.93,1.11,2.31,0.46,0.0,45.0,0.28,4.81,19.5,20.7,2.69,44.9,1.94,0.56,28.6,1.11,57.1,27.3,130.4,49.3,1.3,1.3,0.37,1.94,2.41,33.3,7.13,0.28,0.0,0.0,1.76,3.06,0.19,0.37,0.56,0.0,0.0,0.0,4.44,0.83,1.67,33.3,Osasuna,Aimar Oroz Huarte,90,Aimar Oroz,100,Aimar Oroz,short_name,258937.0,Aimar Oroz,Aimar Oroz Huarte,"ST, CM, CM",20.0,177.0,72.0,La Liga,Osasuna,22.0,Spain,Right,https://cdn.sofifa.net/players/258/937/23_120.png,69.0
1855,Mislav Ori?,CRO,MF,Southampton,Premier League,30,1992,1,0,7,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,160.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,20.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Southampton,Mislav Oršić,87,M. Oršić,53,Mislav Oršić,long_name,221174.0,M. Oršić,Mislav Oršić,"LW, LW, ST",29.0,179.0,69.0,Premier League,Southampton,11.0,Croatia,Right,https://cdn.sofifa.net/players/221/174/23_120.png,89.0
1856,Riccardo Orsolini,ITA,FW,Bologna,Serie A,26,1997,18,12,1151,12.8,5,46.0,14.0,30.4,1.15,3.71,19.8,0.16,0.08,0.08,22.4,36.3,61.7,426.8,119.1,10.8,14.8,72.6,6.25,10.2,61.5,3.98,7.27,54.8,3.0,1.56,2.27,0.39,0.23,2.97,36.3,31.8,4.45,1.25,0.0,1.72,4.45,0.23,2.81,1.48,0.86,0.0,22.4,0.08,2.03,3.75,1.95,1.09,0.08,0.47,0.16,0.0,0.23,0.0,0.16,0.0,0.08,0.0,0.0,1.33,0.86,0.7,0.47,0.16,0.7,1.8,39.1,1.09,1.48,0.16,1.33,0.47,1.8,0.94,0.0,51.2,1.25,8.52,19.9,23.0,4.3,51.1,2.97,0.94,31.6,1.72,57.9,29.5,178.2,75.9,2.03,1.72,1.33,2.66,1.8,36.3,8.36,0.23,0.08,0.0,1.64,2.11,0.63,4.45,0.86,0.0,0.0,0.0,5.0,0.55,1.25,30.4,Bologna,Riccardo Orsolini,100,R. Orsolini,86,Riccardo Orsolini,long_name,233556.0,R. Orsolini,Riccardo Orsolini,"ST, RW",25.0,183.0,73.0,Serie A,Bologna,7.0,Italy,Left,https://cdn.sofifa.net/players/233/556/23_120.png,79.0
1857,Pedro Ortiz,ESP,MF,Sevilla,La Liga,22,2000,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,12.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sevilla,Pedro Ortiz Bernat,90,Pedro Ortiz,100,Pedro Ortiz,short_name,264175.0,Pedro Ortiz,Pedro Ortiz Bernat,"CM, CM",21.0,184.0,76.0,La Liga,Sevilla,34.0,Spain,Left,https://cdn.sofifa.net/players/264/175/23_120.png,62.0
1858,Jordi Osei-Tutu,ENG,FWDF,Bochum,Bundesliga,24,1998,15,5,521,5.8,0,10.0,4.0,40.0,0.0,0.0,20.3,0.0,0.0,0.0,16.9,23.6,71.5,251.9,99.3,9.48,11.2,84.6,5.34,7.07,75.6,1.38,2.76,50.0,0.0,0.52,1.21,0.17,0.0,1.9,23.6,20.3,2.93,0.17,0.0,0.0,1.55,2.76,0.0,0.0,0.0,0.0,16.9,0.34,1.03,1.72,1.03,0.0,0.17,0.17,0.34,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,3.1,2.41,1.55,0.86,0.69,1.21,2.24,53.8,1.03,1.72,0.69,1.03,0.86,3.97,1.03,0.0,40.7,2.07,10.0,14.5,16.7,2.93,40.7,2.93,1.38,47.1,1.55,52.9,21.9,201.9,87.1,2.24,1.38,1.03,3.79,1.72,21.0,5.52,0.34,0.0,0.0,0.69,2.41,0.52,1.55,2.41,0.0,0.0,0.0,5.86,0.69,1.72,28.6,VfL Bochum 1848,Jordi Osei-Tutu,100,J. Osei-Tutu,86,Jordi Osei-Tutu,long_name,233442.0,J. Osei-Tutu,Jordi Osei-Tutu,"RW, RB, LB",23.0,176.0,75.0,Bundesliga,VfL Bochum 1848,18.0,England,Right,https://cdn.sofifa.net/players/233/442/23_120.png,89.0
1859,Victor Osimhen,NGA,FW,Napoli,Serie A,24,1998,17,16,1401,15.6,16,69.0,28.0,40.6,3.58,8.87,11.7,0.0,0.0,0.0,9.17,12.9,71.1,123.4,18.5,5.45,6.6,82.5,2.44,3.46,70.4,0.38,0.58,66.7,3.0,1.15,0.71,0.32,0.0,0.83,12.9,12.4,0.51,0.0,0.06,0.13,0.32,0.13,0.0,0.0,0.0,0.0,9.17,0.0,0.83,2.37,1.73,0.0,0.13,0.26,0.26,0.0,0.38,0.26,0.0,0.0,0.06,0.06,0.0,0.19,0.06,0.0,0.06,0.13,0.0,0.26,0.0,0.26,0.26,0.06,0.19,0.13,0.32,0.96,0.0,26.2,1.03,1.47,8.27,17.0,7.76,26.2,2.37,0.58,24.3,1.15,48.6,15.6,92.0,30.2,1.47,0.64,0.96,3.33,1.73,19.9,6.28,0.13,0.0,0.0,1.67,1.41,1.03,0.32,0.06,0.06,0.06,0.0,1.54,2.12,2.18,49.3,Napoli,Victor James Osimhen,95,V. Osimhen,84,Victor James Osimhen,long_name,232293.0,V. Osimhen,Victor James Osimhen,ST,23.0,185.0,78.0,Serie A,Napoli,9.0,Nigeria,Right,https://cdn.sofifa.net/players/232/293/23_120.png,90.0
1860,Patrick Osterhage,GER,MFFW,Bochum,Bundesliga,23,2000,13,3,363,4.0,0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,22.8,34.8,65.5,290.8,87.0,14.0,18.5,75.7,6.25,9.0,69.4,0.75,2.25,33.3,0.0,0.75,1.0,0.5,0.0,1.75,34.8,32.3,2.25,0.5,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,22.8,0.25,1.75,1.75,1.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.25,1.5,0.25,1.0,1.75,57.1,0.75,1.25,0.5,0.75,1.25,3.25,2.0,0.0,48.3,3.25,13.8,24.0,11.5,1.75,48.3,2.25,0.75,33.3,1.25,55.6,22.0,119.0,40.8,1.0,0.5,0.25,3.0,0.75,25.5,1.75,0.0,0.0,0.0,2.25,0.5,0.0,1.0,1.5,0.0,0.0,0.0,5.5,1.25,3.0,29.4,VfL Bochum 1848,Patrick Osterhage,100,P. Osterhage,86,Patrick Osterhage,long_name,250931.0,P. Osterhage,Patrick Osterhage,"CM, CM",22.0,184.0,75.0,Bundesliga,VfL Bochum 1848,6.0,Germany,Left,https://cdn.sofifa.net/players/250/931/23_120.png,74.0
1861,Paulo Otávio,BRA,DF,Wolfsburg,Bundesliga,28,1994,17,17,1423,15.8,0,14.0,1.0,7.1,0.0,0.0,24.4,0.0,0.0,0.0,38.0,51.6,73.6,691.8,274.4,16.3,19.2,84.8,18.0,22.5,80.1,3.29,7.59,43.3,5.0,0.89,3.29,1.27,0.76,4.56,51.6,42.6,8.8,0.63,0.13,0.32,2.85,8.16,0.0,0.0,0.0,0.0,38.0,0.19,1.65,1.65,1.27,0.13,0.06,0.19,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,3.23,1.84,2.15,0.76,0.32,1.9,2.59,73.2,0.7,2.28,0.25,2.03,1.39,4.62,3.29,0.06,66.8,3.99,23.4,29.9,14.2,0.95,66.8,1.96,0.82,41.9,1.01,51.6,31.8,177.1,103.0,1.77,1.14,0.0,1.08,0.38,34.5,3.1,0.38,0.0,0.0,1.01,1.65,0.0,2.85,1.84,0.0,0.0,0.06,4.68,1.39,1.96,41.5,VfL Wolfsburg,Paulo Otávio Rosa da Silva,90,Paulo Otávio,100,Paulo Otávio,short_name,208001.0,Paulo Otávio,Paulo Otávio Rosa da Silva,"LB, LW",27.0,174.0,68.0,Bundesliga,VfL Wolfsburg,6.0,Brazil,Left,https://cdn.sofifa.net/players/208/001/23_120.png,88.0
1863,Dango Ouattara,BFA,FWMF,Lorient,Ligue 1,21,2002,18,18,1548,17.2,6,52.0,17.0,32.7,2.06,6.02,16.6,0.23,0.0,0.0,15.5,25.8,60.1,216.6,71.6,8.78,12.8,68.6,4.94,8.84,55.9,0.76,1.98,38.2,5.0,1.34,1.16,1.34,0.12,2.27,25.8,25.1,0.7,0.06,0.35,0.0,1.92,0.47,0.12,0.0,0.0,0.0,15.5,0.06,0.58,3.66,1.8,0.06,0.7,0.29,0.64,0.17,0.87,0.35,0.0,0.23,0.06,0.17,0.06,2.38,1.51,1.16,0.64,0.58,0.87,1.63,53.6,0.76,1.4,0.35,1.05,1.1,3.49,1.22,0.0,41.8,2.15,8.43,14.5,19.7,4.88,41.8,4.48,1.51,33.8,2.03,45.5,29.1,218.0,102.3,3.72,1.63,1.98,2.62,1.28,26.6,8.78,0.17,0.06,0.06,0.87,2.5,0.12,1.92,1.51,0.12,0.0,0.0,5.23,2.15,2.21,49.3,Lorient,Dango Aboubacar Faissal Ouattara,86,D. Ouattara,85,Dango Aboubacar Faissal Ouattara,long_name,265552.0,D. Ouattara,Dango Aboubacar Faissal Ouattara,"ST, LW, RW",20.0,177.0,71.0,Ligue 1,Lorient,11.0,Burkina Faso,Left,https://cdn.sofifa.net/players/265/552/23_120.png,78.0
1864,Remi Oudin,FRA,FWMF,Lecce,Serie A,26,1996,15,2,312,3.5,0,9.0,4.0,44.4,0.0,0.0,22.4,0.0,0.0,0.0,27.1,47.4,57.2,526.6,170.9,11.4,15.7,72.7,8.0,14.3,56.0,5.71,11.7,48.8,0.0,1.43,4.0,0.0,0.0,4.57,47.4,43.4,3.71,0.86,0.0,0.57,5.71,0.57,2.29,1.14,0.57,0.0,27.1,0.29,2.29,3.71,2.29,0.57,0.0,0.86,0.0,0.0,0.57,0.57,0.0,0.0,0.0,0.0,0.0,3.14,1.43,0.86,1.71,0.57,1.43,2.57,55.6,1.14,1.71,0.0,1.71,2.57,5.71,2.0,0.0,63.7,2.29,12.6,30.3,22.3,3.14,63.7,1.43,0.29,20.0,0.86,60.0,36.9,190.6,64.6,2.0,1.43,0.29,1.43,0.57,40.3,5.43,0.29,0.0,0.0,0.86,0.86,0.0,5.71,1.43,0.0,0.0,0.0,8.29,1.14,1.71,40.0,Lecce,Rémi Oudin,95,R. Oudin,79,Rémi Oudin,long_name,233265.0,R. Oudin,Rémi Oudin,"LW, RW",25.0,186.0,81.0,Serie A,Lecce,28.0,France,Left,https://cdn.sofifa.net/players/233/265/23_120.png,74.0
1869,Adam Ounas,ALG,FW,Lille,Ligue 1,26,1996,13,9,784,8.7,1,21.0,8.0,38.1,0.44,1.13,19.2,0.34,0.0,0.0,33.2,47.5,70.0,599.9,196.4,15.5,18.5,83.9,12.8,19.2,66.5,4.14,6.9,60.0,1.0,2.53,3.1,2.99,0.34,5.86,47.5,42.0,4.94,1.15,0.46,0.34,6.9,0.34,3.45,1.49,0.69,0.0,33.2,0.57,1.26,5.29,3.22,1.26,0.34,0.34,0.11,0.0,0.57,0.34,0.11,0.0,0.11,0.0,0.0,1.72,0.92,0.34,0.92,0.46,0.46,1.03,44.4,0.57,1.49,0.0,1.49,0.57,2.3,0.46,0.0,62.1,0.69,4.48,24.1,35.1,2.87,62.1,7.7,3.33,43.3,2.99,38.8,47.6,371.5,182.4,5.17,4.02,0.8,2.41,2.53,45.1,10.7,0.11,0.0,0.0,1.49,2.99,0.23,6.9,0.92,0.0,0.0,0.0,5.4,0.57,0.69,45.5,Lille,Adam Mohamed Ounas,86,A. Ounas,79,Adam Mohamed Ounas,long_name,231242.0,A. Ounas,Adam Mohamed Ounas,"RW, ST, RW",25.0,172.0,65.0,Ligue 1,Lille,11.0,Algeria,Left,https://cdn.sofifa.net/players/231/242/23_120.png,83.0
1870,Thomas Ouwejan,NED,DF,Schalke 04,Bundesliga,26,1996,11,9,752,8.4,0,5.0,1.0,20.0,0.0,0.0,25.8,0.0,0.0,0.0,31.8,52.6,60.4,614.2,334.8,12.7,16.1,79.3,14.4,20.2,71.2,4.05,12.3,33.0,1.0,2.02,2.5,1.67,0.71,4.52,52.6,34.9,16.9,3.45,0.0,0.24,10.2,9.17,4.29,2.38,1.9,0.0,31.8,0.83,1.67,3.45,1.43,1.9,0.0,0.0,0.0,0.12,0.24,0.0,0.24,0.0,0.0,0.0,0.0,2.14,0.83,1.43,0.6,0.12,0.71,1.19,60.0,0.48,2.02,0.48,1.55,1.43,3.57,2.5,0.0,62.1,3.45,17.7,25.4,20.1,0.6,62.1,0.36,0.12,33.3,0.24,66.7,24.4,139.3,57.4,1.55,1.55,0.0,0.71,0.36,26.1,2.02,0.12,0.0,0.0,0.6,0.6,0.12,10.2,0.83,0.0,0.12,0.0,6.55,0.24,0.71,25.0,Schalke 04,Thomas Ouwejan,100,T. Ouwejan,84,Thomas Ouwejan,long_name,229155.0,T. Ouwejan,Thomas Ouwejan,LB,25.0,183.0,77.0,Bundesliga,Schalke 04,2.0,Netherlands,Left,https://cdn.sofifa.net/players/229/155/23_120.png,72.0
1871,Reece Oxford,ENG,DF,Augsburg,Bundesliga,24,1998,3,1,94,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,53.8,638.0,273.0,2.0,5.0,40.0,22.0,31.0,71.0,3.0,14.0,21.4,0.0,1.0,2.0,1.0,0.0,4.0,52.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,5.0,0.0,67.0,10.0,47.0,19.0,2.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.0,140.0,70.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,7.0,50.0,FC Augsburg,Reece Oxford,100,R. Oxford,82,Reece Oxford,long_name,225908.0,R. Oxford,Reece Oxford,"CB, CM, RB",23.0,193.0,86.0,Bundesliga,FC Augsburg,4.0,England,Right,https://cdn.sofifa.net/players/225/908/23_120.png,68.0
1872,Alex Oxlade-Chamberlain,ENG,FWMF,Liverpool,Premier League,29,1993,8,4,314,3.5,1,7.0,3.0,42.9,0.49,1.15,16.3,0.0,0.0,0.0,20.9,28.3,73.7,344.6,94.6,10.9,12.0,90.5,6.86,9.43,72.7,2.0,3.71,53.8,0.0,1.43,2.29,0.57,0.0,3.43,28.3,27.1,0.57,0.0,0.57,0.86,0.57,0.57,0.0,0.0,0.0,0.0,20.9,0.57,0.86,2.57,2.29,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.14,0.29,0.57,0.57,0.29,0.86,33.3,0.57,1.14,0.29,0.86,0.29,1.71,1.14,0.0,41.4,0.86,4.86,19.1,18.3,4.29,41.4,3.71,1.14,30.8,2.29,61.5,24.0,168.6,66.9,3.14,2.0,0.86,3.43,2.86,29.7,6.86,0.0,0.0,0.0,0.86,1.14,0.29,0.57,1.14,0.0,0.0,0.0,5.43,0.29,1.14,20.0,Liverpool,Alex Oxlade-Chamberlain,100,A. Oxlade-Chamberlain,91,Alex Oxlade-Chamberlain,long_name,198784.0,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,CM,28.0,175.0,70.0,Premier League,Liverpool,15.0,England,Right,https://cdn.sofifa.net/players/198/784/23_120.png,80.0
